kabupaten_kota,provinsi,latitude,longitude,sewa_aktual,sewa_prediksi,residual,coef_rumah_layak_huni,coef_ketahanan_bangunan,coef_luas_lantai_7_2,coef_akses_air_minum,coef_akses_sanitasi,coef_cuci_tangan,coef_status_milik_sendiri,coef_status_kontrak_sewa,coef_listrik_pln,coef_latitude,coef_longitude
Pangandaran,Jawa Barat,-7.635621943855612,108.51884965656672,10781.0,10609.348953727149,171.6510462728511,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Bogor,Jawa Barat,-6.593453042798799,106.79956414833416,10781.0,9919.177484264237,861.8225157357629,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Sukabumi,Jawa Barat,-6.93987186159354,106.92433205514534,10781.0,10052.07923272935,728.9207672706507,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Bandung,Jawa Barat,-6.919135135270234,107.6366017133277,10781.0,10199.618975763125,581.3810242368745,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Cirebon,Jawa Barat,-6.74199069176132,108.55332894645562,10781.0,10343.495921469268,437.50407853073193,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Bekasi,Jawa Barat,-6.280230672396908,106.97568221083898,10781.0,9861.432976726344,919.5670232736556,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Depok,Jawa Barat,-6.396102174995955,106.81680806207645,10781.0,9862.546489289907,918.4535107100928,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Cimahi,Jawa Barat,-6.886495205865237,107.54358228548745,10781.0,10169.540295533901,611.4597044660986,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Tasikmalaya,Jawa Barat,-7.360250810183055,108.2193545848017,10781.0,10460.427155386165,320.5728446138346,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Banjar,Jawa Barat,-7.376302096784516,108.5665017726714,10781.0,10540.33530458156,240.6646954184398,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Waduk Cirata,Jawa Barat,-6.737689508119021,107.29899968585192,10781.0,10071.189926828192,709.8100731718077,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Cilacap,Jawa Tengah,-7.490962972926563,108.89041296658068,1506.0,-1163.1725079406133,2669.1725079406133,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Banyumas,Jawa Tengah,-7.45514503147709,109.17558000856032,1506.0,-1112.5181398708773,2618.5181398708773,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Purbalingga,Jawa Tengah,-7.322916241641145,109.40731841207436,1506.0,-1102.8923545644066,2608.8923545644066,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Banjarnegara,Jawa Tengah,-7.351881908056216,109.65741934453622,1506.0,-1040.0008393069547,2546.0008393069547,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kebumen,Jawa Tengah,-7.655168808882135,109.61736034128552,1506.0,-955.9001586225968,2461.900158622597,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Purworejo,Jawa Tengah,-7.699577291040891,109.96603744068976,1506.0,-866.988909794527,2372.988909794527,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Wonosobo,Jawa Tengah,-7.415535200090703,109.90722306999888,1506.0,-966.5649072408014,2472.5649072408014,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Magelang,Jawa Tengah,-7.501579691939518,110.24673321887194,1506.0,-866.9004518102156,2372.9004518102156,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Boyolali,Jawa Tengah,-7.418562123472956,110.65065631607403,1506.0,-805.0247396571249,2311.024739657125,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Klaten,Jawa Tengah,-7.686395121198295,110.61989755589164,1506.0,-729.7577752144643,2235.7577752144643,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sukoharjo,Jawa Tengah,-7.680857384229969,110.83462858664124,1506.0,-685.0600071311019,2191.060007131102,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Wonogiri,Jawa Tengah,-7.920201595152831,111.00040370114164,1506.0,-576.0458568865542,2082.0458568865542,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Karanganyar,Jawa Tengah,-7.614457703677596,111.01926543165686,1506.0,-665.4775144540217,2171.4775144540217,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sragen,Jawa Tengah,-7.387131166804866,110.97743516481192,1506.0,-744.0386969906358,2250.038696990636,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Grobogan,Jawa Tengah,-7.116879665010258,110.92710077486868,1506.0,-837.565024201238,2343.565024201238,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Blora,Jawa Tengah,-7.075962401610758,111.38763651697356,1506.0,-750.5828090557043,2256.5828090557043,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Rembang,Jawa Tengah,-6.775462804225791,111.46127490119795,1506.0,-826.5764096937055,2332.5764096937055,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Pati,Jawa Tengah,-6.743927220388302,111.0415158894135,1506.0,-926.9075333994115,2432.9075333994115,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kudus,Jawa Tengah,-6.789067975370961,110.86972203407196,1506.0,-950.2170574565644,2456.2170574565644,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Jepara,Jawa Tengah,-6.548526503338319,110.76785783741848,1506.0,-1045.789787342921,2551.789787342921,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Demak,Jawa Tengah,-6.910835809829076,110.6318500799114,1506.0,-964.3672679387273,2470.3672679387273,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Semarang,Jawa Tengah,-7.272031283650321,110.47526529185173,1506.0,-887.7309434285598,2393.73094342856,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Temanggung,Jawa Tengah,-7.2578589725762095,110.13563225523384,1506.0,-965.4410508477849,2471.441050847785,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kendal,Jawa Tengah,-7.037666108341629,110.15611950560432,1506.0,-1028.3571820625875,2534.3571820625875,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Batang,Jawa Tengah,-7.0212670438715215,109.86149355725536,1506.0,-1097.024784580044,2603.024784580044,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Pekalongan,Jawa Tengah,-7.056829215030643,109.6204168941512,1506.0,-1138.2319054672262,2644.231905467226,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Pemalang,Jawa Tengah,-7.036440934968002,109.3950228244954,1506.0,-1193.1623972487905,2699.1623972487905,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Tegal,Jawa Tengah,-7.031101954823329,109.15840497401196,1506.0,-1245.9151465101459,2751.915146510146,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Brebes,Jawa Tengah,-7.058903017451165,108.92792084506812,1506.0,-1287.207416385765,2793.207416385765,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Magelang,Jawa Tengah,-7.477141910537477,110.22013206136418,1506.0,-880.1213616165805,2386.1213616165805,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Surakarta,Jawa Tengah,-7.558081647131424,110.82338935232846,1506.0,-725.0370718240811,2231.037071824081,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Salatiga,Jawa Tengah,-7.33827127884699,110.49842771998922,1506.0,-862.468447385847,2368.468447385847,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Semarang,Jawa Tengah,-7.020507440989723,110.38964817234184,1506.0,-983.152359953172,2489.152359953172,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Pekalongan,Jawa Tengah,-6.893131821863905,109.67782058785632,1506.0,-1175.8942643039773,2681.8942643039773,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Tegal,Jawa Tengah,-6.8689354573083365,109.11565760376344,1506.0,-1304.7463622309733,2810.7463622309733,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Wadung Kedungombo,Jawa Tengah,-7.282944181324387,110.81464556911006,1506.0,-811.0722799473151,2317.072279947315,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Hutan,Jawa Tengah,-7.167433261122551,110.357084931398,1506.0,-945.2526690227023,2451.2526690227023,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kulon Progo,Daerah Istimewa Yogyakarta,-7.818871123551966,110.16740723580467,3890.0,9536.254067697377,-5646.254067697377,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Bantul,Daerah Istimewa Yogyakarta,-7.901669178765105,110.35469212971462,3890.0,9602.038273091785,-5712.0382730917845,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Gunung Kidul,Daerah Istimewa Yogyakarta,-7.994236619045601,110.61206092207424,3890.0,9685.95149965546,-5795.951499655461,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sleman,Daerah Istimewa Yogyakarta,-7.7154348316663315,110.38349097097276,3890.0,9551.303453896162,-5661.303453896162,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Yogyakarta,Daerah Istimewa Yogyakarta,-7.803291505954964,110.37435371664128,3890.0,9576.198888765477,-5686.198888765477,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Pacitan,Jawa Timur,-8.126217614235411,111.17903272920844,3890.0,3200.261278355876,689.7387216441239,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Ponorogo,Jawa Timur,-7.931320121469852,111.49936570532776,3890.0,3209.861238052177,680.1387619478228,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Trenggalek,Jawa Timur,-8.161920885563308,111.626270634853,3890.0,3307.803674542207,582.1963254577931,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Tulungagung,Jawa Timur,-8.113254812027218,111.88720203331584,3890.0,3349.2926876012752,540.7073123987248,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Blitar,Jawa Timur,-8.130109025955555,112.23812949353372,3890.0,3430.2631044899645,459.73689551003554,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kediri,Jawa Timur,-7.8288714309496354,112.08963614951986,3890.0,3306.0535302380486,583.9464697619514,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Malang,Jawa Timur,-8.126856949210472,112.64107524720734,3890.0,3516.32260078923,373.6773992107701,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Lumajang,Jawa Timur,-8.125301011033299,113.1375746506189,3890.0,3623.112555076721,266.88744492327896,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Jember,Jawa Timur,-8.23597854587365,113.65569522626976,3890.0,3768.8983573456753,121.10164265432468,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Banyuwangi,Jawa Timur,-8.364926627973478,114.205523988406,3890.0,3927.1222685685498,-37.12226856854977,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Bondowoso,Jawa Timur,-7.944023536737516,113.94755044463643,3890.0,3742.6624545875675,147.33754541243252,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Situbondo,Jawa Timur,-7.8013125242293615,114.05138036143671,3890.0,3721.4485429624656,168.55145703753442,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Probolinggo,Jawa Timur,-7.866519918228999,113.32086685061878,3890.0,3583.567927012071,306.43207298792913,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Pasuruan,Jawa Timur,-7.742918212946321,112.83173971315628,3890.0,3440.0933485601054,449.90665143989463,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sidoarjo,Jawa Timur,-7.4520545825833695,112.70135722585869,3890.0,3322.969222228061,567.030777771939,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Mojokerto,Jawa Timur,-7.54986741850465,112.4852490238952,3890.0,3306.1947107317937,583.8052892682063,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Jombang,Jawa Timur,-7.545102315024298,112.26512941136484,3890.0,3257.1818204591364,632.8181795408636,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Nganjuk,Jawa Timur,-7.597422658443768,111.93843847465556,3890.0,3202.6034381364043,687.3965618635957,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Madiun,Jawa Timur,-7.624222283603833,111.64571615360022,3890.0,3147.5586956149455,742.4413043850545,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Magetan,Jawa Timur,-7.662881128280901,111.35790237163866,3890.0,3097.2013571999414,792.7986428000586,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Ngawi,Jawa Timur,-7.439238508650867,111.34309012110774,3890.0,3025.603924236977,864.396075763023,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Bojonegoro,Jawa Timur,-7.255432770245719,111.80983737847164,3890.0,3070.228065278832,819.7719347211678,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Tuban,Jawa Timur,-6.953135827901162,111.89151235045122,3890.0,2995.4210350240683,894.5789649759317,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Lamongan,Jawa Timur,-7.131112465577127,112.30078098817832,3890.0,3138.272306708812,751.7276932911882,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Gresik,Jawa Timur,-6.926869202614068,112.55814823396013,3890.0,3131.4106395853487,758.5893604146513,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Bangkalan,Jawa Timur,-7.044238270956218,112.92961853093335,3890.0,3247.5599940118373,642.4400059881627,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sampang,Jawa Timur,-7.051983810509522,113.25626662790758,3890.0,3320.499260719178,569.500739280822,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Pamekasan,Jawa Timur,-7.065107508169855,113.50391466611607,3890.0,3378.0158428303366,511.9841571696634,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sumenep,Jawa Timur,-6.966833774395336,114.40501110021468,3890.0,3542.6371247323623,347.3628752676377,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Kediri,Jawa Timur,-7.82630476705957,112.01383739813058,3890.0,3288.8926793721075,601.1073206278925,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Blitar,Jawa Timur,-8.095024174788081,112.1669967463244,3890.0,3404.1651762813526,485.8348237186474,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Malang,Jawa Timur,-7.978964473041325,112.63637975865775,3890.0,3470.077742314268,419.9222576857319,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Probolinggo,Jawa Timur,-7.774315119627388,113.20543201306673,3890.0,3530.429614705241,359.57038529475903,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Pasuruan,Jawa Timur,-7.649688955638756,112.91006798709492,3890.0,3428.503117407181,461.496882592819,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Mojokerto,Jawa Timur,-7.471312683661175,112.43743635438446,3890.0,3271.8404173230847,618.1595826769153,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Madiun,Jawa Timur,-7.627983262599412,111.52817621422015,3890.0,3123.3151066801074,766.6848933198926,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Surabaya,Jawa Timur,-7.275073393954656,112.72380662893435,3890.0,3273.6925666266106,616.3074333733894,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Batu,Jawa Timur,-7.833108849706685,112.53111989983498,3890.0,3402.7294730172107,487.2705269827893,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Pandeglang,Banten,-6.590230627261489,105.7429822852084,11970.0,8746.143884202618,3223.856115797382,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Lebak,Banten,-6.642128938347915,106.21285365156396,11970.0,8863.529088509578,3106.4709114904217,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
